Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
GROS-NOYER-SAINT-PRIX;87276592;DIM;2023-11-19;2023;H;H;De 6h à 10h;195
GUERARD-LA-CELLE-SUR-MORIN;87116269;SAM;2023-11-18;2023;P;P;De 6h à 10h;12
HAUSSMANN-SAINT-LAZARE;87281899;SAM;2022-03-19;2022;E;E;Avant 6h;127
HAUSSMANN-SAINT-LAZARE;87281899;SAM;2022-03-19;2022;E;E;De 16h à 20h;11840
HAUSSMANN-SAINT-LAZARE;87281899;JOB;2022-03-22;2022;E;E;De 10h à 16h;10731
HAUSSMANN-SAINT-LAZARE;87281899;JOB;2022-03-22;2022;E;E;De 16h à 20h;31072
HERBLAY;87381889;SAM;2023-11-18;2023;J;J6;De 16h à 20h;770
HERBLAY;87381889;SAM;2023-11-18;2023;J;J6;De 6h à 10h;671
HERBLAY;87381889;DIM;2023-11-19;2023;J;J6;De 6h à 10h;380
HERICY;87682435;SAM;2023-11-18;2023;R;R;Après 20h;4
HERICY;87682435;SAM;2023-11-18;2023;R;R;Avant 6h;3
HERICY;87682435;SAM;2023-11-18;2023;R;R;De 10h à 16h;36
HERICY;87682435;DIM;2023-11-19;2023;R;R;Avant 6h;1
HERICY;87682435;DIM;2023-11-19;2023;R;R;De 16h à 20h;25
HERICY;87682435;JOB;2023-11-14;2023;R;R;De 6h à 10h;72
HOUDAN;87393462;DIM;2023-11-19;2023;N;N;De 16h à 20h;460
HOUDAN;87393462;JOB;2023-11-14;2023;N;N;Avant 6h;53
HOUDAN;87393462;JOB;2023-11-14;2023;N;N;De 6h à 10h;984
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2022-11-19;2022;A;A;Avant 6h;108
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2022-11-19;2022;A;A;De 10h à 16h;4843
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2022-11-19;2022;A;A;De 6h à 10h;2077
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2021-05-12;2021;J;J5;De 16h à 20h;465
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2022-11-20;2022;A;A;De 10h à 16h;3598
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2022-11-20;2022;A;A;De 16h à 20h;2091
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2023-11-19;2023;L;L3;De 16h à 20h;418
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2023-11-14;2023;L;L3;De 10h à 16h;238
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2023-11-14;2023;L;L3;De 6h à 10h;2218
IGNY;87393561;DIM;2017-04-23;2017;C;C;De 10h à 16h;103
IGNY;87393561;DIM;2017-04-23;2017;C;C;De 6h à 10h;24
IGNY;87393561;JOB;2017-04-25;2017;C;C;Après 20h;13
INVALIDES;87393033;JOB;2017-04-25;2017;C;C;Avant 6h;91
INVALIDES;87393033;JOB;2017-04-25;2017;C;C;De 10h à 16h;4635
INVALIDES;87393033;JOB;2017-04-25;2017;C;C;De 6h à 10h;3983
ISLES-ARMENTIERES-CONGIS;87116616;SAM;2023-09-16;2023;P;P;Après 20h;3
ISLES-ARMENTIERES-CONGIS;87116616;DIM;2023-09-17;2023;P;P;De 10h à 16h;52
ISLES-ARMENTIERES-CONGIS;87116616;DIM;2023-09-17;2023;P;P;De 16h à 20h;42
ISLES-ARMENTIERES-CONGIS;87116616;JOB;2023-09-19;2023;P;P;Avant 6h;2
ISSOU-PORCHEVILLE;87381574;JOB;2023-11-14;2023;J;J6;Avant 6h;14
ISSOU-PORCHEVILLE;87381574;JOB;2023-11-14;2023;J;J6;De 16h à 20h;104
ISSY;87393074;SAM;2017-04-22;2017;C;C;De 10h à 16h;1134
ISSY;87393074;JOB;2017-04-25;2017;C;C;De 16h à 20h;1292
ISSY;87393074;JOB;2017-04-25;2017;C;C;De 6h à 10h;2153
ISSY-VAL-DE-SEINE;87393306;DIM;2017-04-23;2017;C;C;Avant 6h;6
ISSY-VAL-DE-SEINE;87393306;DIM;2017-04-23;2017;C;C;De 10h à 16h;785
ISSY-VAL-DE-SEINE;87393306;DIM;2017-04-23;2017;C;C;De 16h à 20h;499
ISSY-VAL-DE-SEINE;87393306;JOB;2017-04-25;2017;C;C;Après 20h;677
IVRY-SUR-SEINE;87545301;SAM;2017-04-22;2017;C;C;De 10h à 16h;1811
IVRY-SUR-SEINE;87545301;SAM;2017-04-22;2017;C;C;De 6h à 10h;444
IVRY-SUR-SEINE;87545301;JOB;2017-04-25;2017;C;C;Avant 6h;205
JAVEL;87393066;DIM;2017-04-23;2017;C;C;De 16h à 20h;663
JAVEL;87393066;JOB;2017-04-25;2017;C;C;De 16h à 20h;2982
JOUY-EN-JOSAS;87393512;DIM;2017-04-23;2017;C;C;De 16h à 20h;86
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;Après 20h;46
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;Avant 6h;4
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;De 16h à 20h;741
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;De 6h à 10h;466
JUVISY;87545244;SAM;2017-04-22;2017;C;C;Après 20h;1932
JUVISY;87545244;SAM;2024-02-03;2024;D;D;Avant 6h;146
JUVISY;87545244;SAM;2024-02-03;2024;D;D;De 10h à 16h;5969
JUVISY;87545244;DIM;2017-04-23;2017;C;C;Avant 6h;141
JUVISY;87545244;DIM;2017-04-23;2017;C;C;De 16h à 20h;3656
JUVISY;87545244;JOB;2017-04-25;2017;C;C;De 6h à 10h;21489
JUVISY;87545244;JOB;2024-05-03;2024;D;D;Avant 6h;622
JUVISY;87545244;JOB;2024-05-03;2024;D;D;De 6h à 10h;7891
JUVISY;87545244;JOB;2024-02-04;2024;D;D;De 16h à 20h;3863
JUZIERS;87381558;DIM;2023-11-19;2023;J;J6;Après 20h;15
LA-BARRE-ORMESSON;87271171;SAM;2023-11-18;2023;H;H;Après 20h;302
L'ABBAYE;87113886;SAM;2021-11-09;2021;T4;T4;Après 20h;66
L'ABBAYE;87113886;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;300
L'ABBAYE;87113886;SAM;2021-09-18;2021;T4;T4;Avant 6h;5
L'ABBAYE;87113886;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;43
L'ABBAYE;87113886;JOB;2021-09-21;2021;T4;T4;Avant 6h;50
LA-BORNE-BLANCHE;87276287;SAM;2024-02-03;2024;D;D;De 6h à 10h;27
LA-BORNE-BLANCHE;87276287;JOB;2024-05-03;2024;D;D;De 16h à 20h;38
LA-CELLE-SAINT-CLOUD;87382432;SAM;2023-11-18;2023;L;L2;Après 20h;180
LA-CELLE-SAINT-CLOUD;87382432;DIM;2023-11-19;2023;L;L2;De 6h à 10h;199
LA-COURNEUVE-AUBERVILLIERS;87271304;SAM;2019-03-16;2019;B;B;De 10h à 16h;5804
LA-COURNEUVE-AUBERVILLIERS;87271304;SAM;2019-03-16;2019;B;B;De 16h à 20h;3648
LA-COURNEUVE-AUBERVILLIERS;87271304;DIM;2019-03-17;2019;B;B;Après 20h;1707
LA-COURNEUVE-AUBERVILLIERS;87271304;DIM;2019-03-17;2019;B;B;De 10h à 16h;4699
LA-COURNEUVE-AUBERVILLIERS;87271304;JOB;2023-05-10;2023;B;B;De 10h à 16h;3502
LA-COURNEUVE-AUBERVILLIERS;87271304;JOB;2023-10-10;2023;B;B;Après 20h;613
LA-COURNEUVE-AUBERVILLIERS;87271304;JOB;2023-10-10;2023;B;B;De 6h à 10h;1574
LA-DEFENSE;87382218;SAM;2016-12-03;2016;U;U;De 6h à 10h;710
LA-DEFENSE;87382218;JOB;2016-03-15;2016;U;U;De 10h à 16h;325
LA-DEFENSE;87382218;JOB;2016-03-22;2016;U;U;De 10h à 16h;953
LA-FERTE-ALAIS;87681452;SAM;2024-02-03;2024;D;D;Après 20h;11
LA-FERTE-ALAIS;87681452;SAM;2024-02-03;2024;D;D;De 10h à 16h;155
LA-FERTE-ALAIS;87681452;JOB;2024-12-03;2024;D;D;De 10h à 16h;178
LA-FERTE-MILON;87116673;DIM;2023-09-17;2023;P;P;Avant 6h;1
LA-FERTE-MILON;87116673;JOB;2023-09-19;2023;P;P;Avant 6h;14
LA-FERTE-MILON;87116673;JOB;2023-09-19;2023;P;P;De 16h à 20h;27
LA-FERTE-SOUS-JOUARRE;87116517;SAM;2023-09-16;2023;P;P;De 16h à 20h;356
LA-FERTE-SOUS-JOUARRE;87116517;DIM;2023-09-17;2023;P;P;De 16h à 20h;421
LA-FERTE-SOUS-JOUARRE;87116517;JOB;2023-09-19;2023;P;P;Après 20h;77
LA-FERTE-SOUS-JOUARRE;87116517;JOB;2023-09-19;2023;P;P;Avant 6h;273
LA-FERTE-SOUS-JOUARRE;87116517;JOB;2023-09-19;2023;P;P;De 10h à 16h;569
LA-FERTE-SOUS-JOUARRE;87116517;JOB;2023-09-19;2023;P;P;De 16h à 20h;365
LA-FRETTE-MONTIGNY;87381871;DIM;2023-11-19;2023;J;J6;Après 20h;50
LA-GARENNE-COLOMBES;87386003;SAM;2023-11-18;2023;L;L3;De 6h à 10h;597
LA-GARENNE-COLOMBES;87386003;DIM;2023-11-19;2023;L;L3;Après 20h;249
LA-GARENNE-COLOMBES;87386003;DIM;2023-11-19;2023;L;L3;De 6h à 10h;293
LA-GARENNE-COLOMBES;87386003;JOB;2023-11-14;2023;L;L3;De 16h à 20h;2831
LAGNY-THORIGNY;87116319;SAM;2023-11-18;2023;P;P;De 10h à 16h;1467
LAGNY-THORIGNY;87116319;SAM;2023-11-18;2023;P;P;De 6h à 10h;779
LAGNY-THORIGNY;87116319;DIM;2023-11-19;2023;P;P;De 16h à 20h;721
LAGNY-THORIGNY;87116319;JOB;2023-11-14;2023;P;P;Après 20h;213
LA-GRANDE-PAROISSE;87682476;SAM;2023-11-18;2023;R;R;De 6h à 10h;19
LA-GRANDE-PAROISSE;87682476;JOB;2023-11-14;2023;R;R;Après 20h;3
LA-GRANDE-PAROISSE;87682476;JOB;2023-11-14;2023;R;R;De 16h à 20h;28
LA-NORVILLE-SAINT-GERMAIN-LES-ARPAJON;87545459;SAM;2017-04-22;2017;C;C;De 16h à 20h;112
LA-NORVILLE-SAINT-GERMAIN-LES-ARPAJON;87545459;DIM;2017-04-23;2017;C;C;De 10h à 16h;118
LA-NORVILLE-SAINT-GERMAIN-LES-ARPAJON;87545459;JOB;2017-04-25;2017;C;C;De 10h à 16h;166
LA-NORVILLE-SAINT-GERMAIN-LES-ARPAJON;87545459;JOB;2017-04-25;2017;C;C;De 16h à 20h;133
LA-NORVILLE-SAINT-GERMAIN-LES-ARPAJON;87545459;JOB;2017-04-25;2017;C;C;De 6h à 10h;802
LA-PLAINE-STADE-DE-FRANCE;87164798;SAM;2019-03-16;2019;B;B;De 10h à 16h;4744
LA-PLAINE-STADE-DE-FRANCE;87164798;DIM;2019-03-17;2019;B;B;Avant 6h;143
LA-PLAINE-STADE-DE-FRANCE;87164798;DIM;2019-03-17;2019;B;B;De 6h à 10h;1336
LA-PLAINE-STADE-DE-FRANCE;87164798;JOB;2023-05-10;2023;B;B;De 10h à 16h;3445
LA-PLAINE-STADE-DE-FRANCE;87164798;JOB;2023-10-10;2023;B;B;De 10h à 16h;1537
LARDY;87545160;SAM;2017-04-22;2017;C;C;Avant 6h;5
LARDY;87545160;DIM;2017-04-23;2017;C;C;Après 20h;4
LARDY;87545160;DIM;2017-04-23;2017;C;C;De 10h à 16h;119
LARDY;87545160;JOB;2017-04-25;2017;C;C;De 10h à 16h;100
LARDY;87545160;JOB;2017-04-25;2017;C;C;De 6h à 10h;564
LA-VERRIERE;87393256;SAM;2023-11-18;2023;N;N;De 6h à 10h;408
LA-VERRIERE;87393256;DIM;2016-03-13;2016;U;U;De 10h à 16h;489
LA-VERRIERE;87393256;JOB;2016-03-15;2016;U;U;De 10h à 16h;169
LA-VERRIERE;87393256;JOB;2016-03-15;2016;U;U;De 6h à 10h;3060
LA-VERRIERE;87393256;JOB;2023-11-14;2023;N;N;De 6h à 10h;1912
LAVILLETERTRE;87381202;SAM;2023-11-18;2023;J;J6;De 16h à 20h;5
LAVILLETERTRE;87381202;JOB;2023-11-14;2023;J;J6;De 10h à 16h;3
LE-BLANC-MESNIL;87271478;SAM;2019-03-16;2019;B;B;Avant 6h;106
LE-BLANC-MESNIL;87271478;SAM;2019-03-16;2019;B;B;De 16h à 20h;941
LE-BLANC-MESNIL;87271478;JOB;2023-05-10;2023;B;B;De 10h à 16h;1263
LE-BOURGET;87271395;SAM;2019-03-16;2019;B;B;Après 20h;2034
LE-BOURGET;87271395;SAM;2019-03-16;2019;B;B;Avant 6h;421
LE-BOURGET;87271395;SAM;2019-03-16;2019;B;B;De 10h à 16h;5781
LE-BOURGET;87271395;SAM;2019-03-16;2019;B;B;De 6h à 10h;4022
LE-BOURGET;87271395;SAM;2021-11-20;2021;T11;T11;Avant 6h;59
LE-BOURGET;87271395;SAM;2021-11-20;2021;T11;T11;De 6h à 10h;891
LE-BOURGET;87271395;DIM;2019-03-17;2019;B;B;Après 20h;1076
LE-BOURGET;87271395;DIM;2021-11-21;2021;T11;T11;De 10h à 16h;1486
LE-BOURGET;87271395;JOB;2023-05-10;2023;B;B;De 10h à 16h;4157
LE-BOURGET;87271395;JOB;2023-10-10;2023;B;B;Après 20h;847
LE-BOURGET;87271395;JOB;2023-10-10;2023;B;B;Avant 6h;191
LE-BRAS-DE-FER;87681395;DIM;2024-03-03;2024;D;D;Après 20h;144
LE-BRAS-DE-FER;87681395;DIM;2024-03-03;2024;D;D;Avant 6h;48
LE-BRAS-DE-FER;87681395;DIM;2024-03-03;2024;D;D;De 10h à 16h;912
LE-BRAS-DE-FER;87681395;JOB;2024-05-03;2024;D;D;Avant 6h;224
LE-CHENAY-GAGNY;87113522;SAM;2022-03-19;2022;E;E;De 10h à 16h;1168
LE-COUDRAY-MONTCEAUX;87681635;SAM;2024-02-03;2024;D;D;Après 20h;1
LE-MEE;87682179;SAM;2024-02-03;2024;D;D;Avant 6h;77
LE-MEE;87682179;SAM;2024-02-03;2024;D;D;De 10h à 16h;1119
LE-MEE;87682179;SAM;2024-02-03;2024;D;D;De 16h à 20h;677
LE-MEE;87682179;DIM;2024-03-03;2024;D;D;Après 20h;165
LE-MEE;87682179;DIM;2024-03-03;2024;D;D;De 10h à 16h;948
LE-MEE;87682179;JOB;2024-05-03;2024;D;D;Après 20h;179
LE-MEE;87682179;JOB;2024-05-03;2024;D;D;Avant 6h;293
LEON-BLUM;87704262;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;758
LEON-BLUM;87704262;DIM;2021-12-09;2021;T4;T4;Avant 6h;7
LEON-BLUM;87704262;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;76
LEON-BLUM;87704262;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;700
LEON-BLUM;87704262;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;388
LE-PERRAY;87393298;SAM;2023-11-18;2023;N;N;De 10h à 16h;202
LE-PERRAY;87393298;SAM;2023-11-18;2023;N;N;De 16h à 20h;116
LE-PERRAY;87393298;DIM;2023-11-19;2023;N;N;Avant 6h;6
LE-PERRAY;87393298;JOB;2023-11-14;2023;N;N;De 16h à 20h;252
LE-PLESSIS-BELLEVILLE;87271551;SAM;2023-11-18;2023;K;K;De 16h à 20h;60
LE-PLESSIS-BELLEVILLE;87271551;DIM;2023-11-19;2023;K;K;De 10h à 16h;23
LE-PLESSIS-CHENET;87681627;SAM;2024-02-03;2024;D;D;De 10h à 16h;9
LE-PLESSIS-CHENET;87681627;DIM;2024-03-03;2024;D;D;De 16h à 20h;1
LE-PLESSIS-CHENET;87681627;DIM;2024-03-03;2024;D;D;De 6h à 10h;6
LE-PLESSIS-CHENET;87681627;JOB;2024-02-04;2024;D;D;Après 20h;1
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;DIM;2022-03-20;2022;E;E;De 6h à 10h;520
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;JOB;2022-03-22;2022;E;E;De 16h à 20h;2006
LES-ARDOINES;87492108;DIM;2017-04-23;2017;C;C;Après 20h;173
LES-ARDOINES;87492108;DIM;2017-04-23;2017;C;C;De 10h à 16h;862
LES-ARDOINES;87492108;DIM;2017-04-23;2017;C;C;De 6h à 10h;262
LES-ARDOINES;87492108;JOB;2017-04-25;2017;C;C;Après 20h;160
LES-ARDOINES;87492108;JOB;2017-04-25;2017;C;C;De 10h à 16h;1014
LES-BOULLEREAUX-CHAMPIGNY;87113779;SAM;2022-03-19;2022;E;E;De 10h à 16h;1385
LES-BOULLEREAUX-CHAMPIGNY;87113779;JOB;2022-03-22;2022;E;E;De 6h à 10h;1745
LES-CLAIRIERES-DE-VERNEUIL;87386664;SAM;2021-04-12;2021;J;J5;Avant 6h;5
LES-CLAIRIERES-DE-VERNEUIL;87386664;SAM;2021-04-12;2021;J;J5;De 10h à 16h;151
LES-CLAIRIERES-DE-VERNEUIL;87386664;DIM;2021-05-12;2021;J;J5;De 10h à 16h;89
LES-COQUETIERS;87113845;SAM;2021-11-09;2021;T4;T4;Avant 6h;14
LES-COQUETIERS;87113845;SAM;2021-09-18;2021;T4;T4;De 6h à 10h;217
LES-COQUETIERS;87113845;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;145
LES-ESSARTS-LE-ROI;87393280;SAM;2023-11-18;2023;N;N;De 10h à 16h;240
LES-ESSARTS-LE-ROI;87393280;JOB;2023-11-14;2023;N;N;Avant 6h;22
LES-GRESILLONS;87272146;SAM;2017-04-22;2017;C;C;Avant 6h;31
LES-GRESILLONS;87272146;DIM;2017-04-23;2017;C;C;De 10h à 16h;504
LES-MUREAUX;87386680;SAM;2021-04-12;2021;J;J5;De 10h à 16h;1477
LES-MUREAUX;87386680;DIM;2021-05-12;2021;J;J5;Avant 6h;92
LES-MUREAUX;87386680;JOB;2021-07-12;2021;J;J5;De 6h à 10h;3226
LES-NOUES;87276238;JOB;2024-05-03;2024;D;D;De 16h à 20h;443
LES-NOUES;87276238;JOB;2024-05-03;2024;D;D;De 6h à 10h;1716
LES-PAVILLONS-SOUS-BOIS;87113852;SAM;2021-09-18;2021;T4;T4;De 6h à 10h;214
LES-PAVILLONS-SOUS-BOIS;87113852;DIM;2021-12-09;2021;T4;T4;Après 20h;112
LES-PAVILLONS-SOUS-BOIS;87113852;JOB;2021-09-21;2021;T4;T4;Après 20h;167
LES-PAVILLONS-SOUS-BOIS;87113852;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;831
LES-PORTES-DE-SAINT-CYR;87710921;DIM;2023-10-15;2023;T13;T13;De 16h à 20h;10
LES-SAULES;87546226;SAM;2017-04-22;2017;C;C;De 10h à 16h;609
LES-SAULES;87546226;SAM;2017-04-22;2017;C;C;De 16h à 20h;298
LES-SAULES;87546226;DIM;2017-04-23;2017;C;C;De 16h à 20h;256
LES-SAULES;87546226;JOB;2017-04-25;2017;C;C;Avant 6h;111
LES-SAULES;87546226;JOB;2017-04-25;2017;C;C;De 10h à 16h;580
LE-STADE;87381095;SAM;2023-11-18;2023;J;J4;De 16h à 20h;681
LE-STADE;87381095;SAM;2023-11-18;2023;J;J6;Après 20h;26
LE-STADE;87381095;DIM;2023-11-19;2023;J;J4;Après 20h;148
LE-STADE;87381095;DIM;2023-11-19;2023;J;J4;De 6h à 10h;289
LE-STADE;87381095;JOB;2023-11-14;2023;J;J4;Après 20h;223
LE-STADE;87381095;JOB;2023-11-14;2023;J;J6;Après 20h;15
LES-VALLEES;87386300;SAM;2023-11-18;2023;L;L3;De 6h à 10h;812
LES-VALLEES;87386300;JOB;2023-11-14;2023;L;L3;Après 20h;369
L'ETANG-LA-VILLE;87382473;SAM;2023-11-18;2023;L;L2;Avant 6h;5
L'ETANG-LA-VILLE;87382473;DIM;2023-11-19;2023;L;L2;De 16h à 20h;125
L'ETANG-LA-VILLE;87382473;JOB;2023-11-14;2023;L;L2;De 6h à 10h;550
L'ETANG-LES-SABLONS;87726109;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;31
LE-VAL-D'OR;87382366;DIM;2023-11-19;2023;L;L2;Après 20h;102
LE-VERT-DE-MAISONS;87681247;SAM;2024-02-03;2024;D;D;Avant 6h;112
LE-VERT-DE-MAISONS;87681247;DIM;2024-03-03;2024;D;D;Avant 6h;50
LIANCOURT-SAINT-PIERRE;87381210;JOB;2023-11-14;2023;J;J6;De 16h à 20h;2
LIEUSAINT-MOISSY;87682153;SAM;2024-02-03;2024;D;D;De 6h à 10h;904
LIEUSAINT-MOISSY;87682153;JOB;2024-05-03;2024;D;D;Après 20h;775
LIEUSAINT-MOISSY;87682153;JOB;2024-05-03;2024;D;D;De 6h à 10h;4878
LIMAY;87381582;SAM;2023-11-18;2023;J;J6;Après 20h;44
LIMAY;87381582;SAM;2023-11-18;2023;J;J6;Avant 6h;20
LIMAY;87381582;DIM;2023-11-19;2023;J;J6;Après 20h;26
LIMAY;87381582;JOB;2023-11-14;2023;J;J6;De 16h à 20h;335
LISIERE-PEREIRE;87733683;SAM;2023-10-14;2023;T13;T13;Après 20h;63
LISIERE-PEREIRE;87733683;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;114
L'ISLE-ADAM-PARMAIN;87276527;SAM;2023-11-18;2023;H;H;De 6h à 10h;144
L'ISLE-ADAM-PARMAIN;87276527;JOB;2023-11-14;2023;H;H;De 16h à 20h;391
LIVRY-SUR-SEINE;87682401;SAM;2023-11-18;2023;R;R;De 10h à 16h;62
LIVRY-SUR-SEINE;87682401;JOB;2023-11-14;2023;R;R;Après 20h;9
LONGJUMEAU;87393611;SAM;2017-04-22;2017;C;C;De 6h à 10h;72
LONGJUMEAU;87393611;DIM;2017-04-23;2017;C;C;De 6h à 10h;24
LONGJUMEAU;87393611;JOB;2017-04-25;2017;C;C;Après 20h;43
LONGUEVILLE;87116137;SAM;2023-11-18;2023;P;P;De 6h à 10h;186
LONGUEVILLE;87116137;DIM;2023-11-19;2023;P;P;De 16h à 20h;252
LOUVECIENNES;87382457;SAM;2023-11-18;2023;L;L2;Avant 6h;10
LOUVECIENNES;87382457;DIM;2023-11-19;2023;L;L2;De 16h à 20h;215
LOUVECIENNES;87382457;DIM;2023-11-19;2023;L;L2;De 6h à 10h;85
LOUVRES;87276253;SAM;2024-02-03;2024;D;D;De 16h à 20h;430
LOUVRES;87276253;DIM;2024-03-03;2024;D;D;Avant 6h;30
LOUVRES;87276253;JOB;2024-05-03;2024;D;D;Avant 6h;144
LUZARCHES;87276576;DIM;2023-11-19;2023;H;H;Après 20h;46
LUZARCHES;87276576;JOB;2023-11-14;2023;H;H;De 10h à 16h;191
LYCEE-HENRI-SELLIER;87988717;SAM;2021-11-09;2021;T4;T4;Après 20h;76
LYCEE-HENRI-SELLIER;87988717;SAM;2021-11-09;2021;T4;T4;Avant 6h;1
LYCEE-HENRI-SELLIER;87988717;DIM;2021-12-09;2021;T4;T4;Après 20h;57
MAISONS-LAFFITTE;87386425;SAM;2022-11-19;2022;A;A;Après 20h;768
MAISONS-LAFFITTE;87386425;DIM;2022-11-20;2022;A;A;Avant 6h;45
MAISONS-LAFFITTE;87386425;DIM;2022-11-20;2022;A;A;De 16h à 20h;1541
MAISONS-LAFFITTE;87386425;JOB;2022-11-30;2022;A;A;Avant 6h;314
MAISONS-LAFFITTE;87386425;JOB;2023-11-14;2023;L;L3;Avant 6h;45
MAISONS-LAFFITTE;87386425;JOB;2023-11-14;2023;L;L3;De 10h à 16h;159
MAISSE;87681486;SAM;2024-02-03;2024;D;D;De 10h à 16h;51
MAISSE;87681486;DIM;2024-03-03;2024;D;D;De 10h à 16h;58
MALESHERBES;87684415;SAM;2024-02-03;2024;D;D;De 10h à 16h;151
MALESHERBES;87684415;DIM;2024-03-03;2024;D;D;De 6h à 10h;52
MALESHERBES;87684415;JOB;2024-12-03;2024;D;D;De 10h à 16h;136
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;J;J6;Avant 6h;20
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;N;N;De 10h à 16h;250
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;J;J6;Après 20h;106
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;J;J6;De 10h à 16h;764
MANTES-STATION;87381590;SAM;2021-04-12;2021;J;J5;De 10h à 16h;161
MANTES-STATION;87381590;SAM;2023-11-18;2023;J;J6;De 6h à 10h;69
MANTES-STATION;87381590;DIM;2021-05-12;2021;J;J5;Après 20h;17
MANTES-STATION;87381590;DIM;2021-05-12;2021;J;J5;De 16h à 20h;82
MANTES-STATION;87381590;DIM;2023-11-19;2023;J;J6;De 10h à 16h;129
MANTES-STATION;87381590;DIM;2023-11-19;2023;J;J6;De 6h à 10h;48
MARCHEZAIS-BROUE;87393470;DIM;2023-11-19;2023;N;N;De 16h à 20h;36
MARCHEZAIS-BROUE;87393470;JOB;2023-11-14;2023;N;N;Après 20h;9
MAREIL-MARLY;87733667;SAM;2023-10-14;2023;T13;T13;Après 20h;17
MAREIL-MARLY;87733667;SAM;2023-10-14;2023;T13;T13;De 10h à 16h;137
MAREIL-MARLY;87733667;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;67
MAREIL-MARLY;87733667;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;92
MAREIL-MARLY;87733667;JOB;2023-10-19;2023;T13;T13;De 10h à 16h;100
MAREIL-MARLY;87733667;JOB;2023-10-19;2023;T13;T13;De 6h à 10h;292
MAREIL-SUR-MAULDRE;87381715;SAM;2023-11-18;2023;N;N;De 10h à 16h;46
MAREIL-SUR-MAULDRE;87381715;SAM;2023-11-18;2023;N;N;De 16h à 20h;24
MAREIL-SUR-MAULDRE;87381715;JOB;2023-11-14;2023;N;N;De 16h à 20h;37
MAREUIL-SUR-OURCQ;87116665;JOB;2023-09-19;2023;P;P;Avant 6h;5
MAREUIL-SUR-OURCQ;87116665;JOB;2023-09-19;2023;P;P;De 10h à 16h;11
MARLES-EN-BRIE;87116228;SAM;2023-11-18;2023;P;P;De 16h à 20h;43
MARLES-EN-BRIE;87116228;SAM;2023-11-18;2023;P;P;De 6h à 10h;39
MARLES-EN-BRIE;87116228;DIM;2023-11-19;2023;P;P;De 16h à 20h;76
MARLES-EN-BRIE;87116228;JOB;2023-11-14;2023;P;P;De 6h à 10h;449
MARLY-LE-ROI;87382465;SAM;2023-11-18;2023;L;L2;Après 20h;123
MARLY-LE-ROI;87382465;SAM;2023-11-18;2023;L;L2;Avant 6h;22
MARLY-LE-ROI;87382465;SAM;2023-11-18;2023;L;L2;De 10h à 16h;688
MARLY-LE-ROI;87382465;DIM;2023-11-19;2023;L;L2;Après 20h;80
MARLY-LE-ROI;87382465;DIM;2023-11-19;2023;L;L2;Avant 6h;16
MARLY-LE-ROI;87382465;JOB;2023-11-14;2023;L;L2;De 10h à 16h;765
MARLY-LE-ROI;87382465;JOB;2023-11-14;2023;L;L2;De 16h à 20h;657
MAROLLES-EN-HUREPOIX;87545186;JOB;2017-04-25;2017;C;C;Après 20h;26
MAROLLES-EN-HUREPOIX;87545186;JOB;2017-04-25;2017;C;C;Avant 6h;53
MAROLLES-EN-HUREPOIX;87545186;JOB;2017-04-25;2017;C;C;De 6h à 10h;2133
MASSY-PALAISEAU;87393579;DIM;2017-04-23;2017;C;C;De 6h à 10h;290
MASSY-PALAISEAU;87393579;JOB;2017-04-25;2017;C;C;Avant 6h;51
MASSY-PALAISEAU;87393579;JOB;2017-04-25;2017;C;C;De 16h à 20h;3900
